Project,Observation Year,Observation Month/Day,Location,Species,Fish Count,Fish Count.1, CASE  WHEN Count Type = 'Counted Live' THEN 'Counted' ELSE Count Type END,Method
George River Escapement,2022,08/09,George River,Chinook,7.0,7.0,Counted,Weir
George River Escapement,2022,08/10,George River,Chinook,12.0,12.0,Counted,Weir
George River Escapement,2022,08/11,George River,Chinook,10.0,10.0,Counted,Weir
George River Escapement,2022,08/12,George River,Chinook,10.0,10.0,Counted,Weir
George River Escapement,2022,08/13,George River,Chinook,4.0,4.0,Counted,Weir
George River Escapement,2022,08/14,George River,Chinook,5.0,5.0,Counted,Weir
George River Escapement,2022,08/15,George River,Chinook,3.0,3.0,Counted,Weir
George River Escapement,2022,08/16,George River,Chinook,1.0,1.0,Counted,Weir
George River Escapement,2022,08/17,George River,Chinook,5.0,5.0,Counted,Weir
George River Escapement,2022,08/18,George River,Chinook,2.0,2.0,Counted,Weir
George River Escapement,2022,08/19,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2022,08/20,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2022,08/21,George River,Chinook,3.0,3.0,Counted,Weir
George River Escapement,2022,08/22,George River,Chinook,1.0,1.0,Counted,Weir
George River Escapement,2022,08/23,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2022,08/24,George River,Chinook,2.0,2.0,Counted,Weir
George River Escapement,2022,08/25,George River,Chinook,2.0,2.0,Counted,Weir
George River Escapement,2022,08/26,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2022,08/27,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2022,08/28,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2022,08/29,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2022,08/30,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2022,08/31,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2022,09/01,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2022,09/02,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2022,09/03,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2022,09/04,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2022,09/05,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2022,09/06,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2022,09/07,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2022,09/08,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2022,09/09,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2022,09/10,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2023,06/15,George River,Chinook,,,Counted,Weir
George River Escapement,2023,06/16,George River,Chinook,,,Counted,Weir
George River Escapement,2023,06/17,George River,Chinook,,,Counted,Weir
George River Escapement,2023,06/18,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2023,06/19,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2023,06/20,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2023,06/21,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2023,06/22,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2023,06/23,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2023,06/24,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2023,06/25,George River,Chinook,1.0,1.0,Counted,Weir
George River Escapement,2023,06/26,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2023,06/27,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2023,06/28,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2023,06/29,George River,Chinook,3.0,3.0,Counted,Weir
George River Escapement,2023,06/30,George River,Chinook,8.0,8.0,Counted,Weir
George River Escapement,2023,07/01,George River,Chinook,7.0,7.0,Counted,Weir
George River Escapement,2023,07/02,George River,Chinook,10.0,10.0,Counted,Weir
George River Escapement,2023,07/03,George River,Chinook,3.0,3.0,Counted,Weir
George River Escapement,2023,07/04,George River,Chinook,12.0,12.0,Counted,Weir
George River Escapement,2023,07/05,George River,Chinook,3.0,3.0,Counted,Weir
George River Escapement,2023,07/06,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2023,07/07,George River,Chinook,1.0,1.0,Counted,Weir
George River Escapement,2023,07/08,George River,Chinook,10.0,10.0,Counted,Weir
George River Escapement,2023,07/09,George River,Chinook,15.0,15.0,Counted,Weir
George River Escapement,2023,07/10,George River,Chinook,239.0,239.0,Counted,Weir
George River Escapement,2023,07/11,George River,Chinook,729.0,729.0,Counted,Weir
George River Escapement,2023,07/12,George River,Chinook,286.0,286.0,Counted,Weir
George River Escapement,2023,07/13,George River,Chinook,198.0,198.0,Counted,Weir
George River Escapement,2023,07/14,George River,Chinook,164.0,164.0,Counted,Weir
George River Escapement,2023,07/15,George River,Chinook,5.0,5.0,Counted,Weir
George River Escapement,2023,07/16,George River,Chinook,204.0,204.0,Counted,Weir
George River Escapement,2023,07/17,George River,Chinook,25.0,25.0,Counted,Weir
George River Escapement,2023,07/18,George River,Chinook,36.0,36.0,Counted,Weir
George River Escapement,2023,07/19,George River,Chinook,202.0,202.0,Counted,Weir
George River Escapement,2023,07/20,George River,Chinook,87.0,87.0,Counted,Weir
George River Escapement,2023,07/21,George River,Chinook,38.0,38.0,Counted,Weir
George River Escapement,2023,07/22,George River,Chinook,105.0,105.0,Counted,Weir
George River Escapement,2023,07/23,George River,Chinook,73.0,73.0,Counted,Weir
George River Escapement,2023,07/24,George River,Chinook,91.0,91.0,Counted,Weir
George River Escapement,2023,07/25,George River,Chinook,71.0,71.0,Counted,Weir
George River Escapement,2023,07/26,George River,Chinook,24.0,24.0,Counted,Weir
George River Escapement,2023,07/27,George River,Chinook,30.0,30.0,Counted,Weir
George River Escapement,2023,07/28,George River,Chinook,7.0,7.0,Counted,Weir
George River Escapement,2023,07/29,George River,Chinook,18.0,18.0,Counted,Weir
George River Escapement,2023,07/30,George River,Chinook,25.0,25.0,Counted,Weir
George River Escapement,2023,07/31,George River,Chinook,17.0,17.0,Counted,Weir
George River Escapement,2023,08/01,George River,Chinook,22.0,22.0,Counted,Weir
George River Escapement,2023,08/02,George River,Chinook,15.0,15.0,Counted,Weir
George River Escapement,2023,08/03,George River,Chinook,7.0,7.0,Counted,Weir
George River Escapement,2023,08/04,George River,Chinook,4.0,4.0,Counted,Weir
George River Escapement,2023,08/05,George River,Chinook,2.0,2.0,Counted,Weir
George River Escapement,2023,08/06,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2023,08/07,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2023,08/08,George River,Chinook,9.0,9.0,Counted,Weir
George River Escapement,2023,08/09,George River,Chinook,7.0,7.0,Counted,Weir
George River Escapement,2023,08/10,George River,Chinook,5.0,5.0,Counted,Weir
George River Escapement,2023,08/11,George River,Chinook,5.0,5.0,Counted,Weir
George River Escapement,2023,08/12,George River,Chinook,3.0,3.0,Counted,Weir
George River Escapement,2023,08/13,George River,Chinook,1.0,1.0,Counted,Weir
George River Escapement,2023,08/14,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2023,08/15,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2023,08/16,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2023,08/17,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2023,08/18,George River,Chinook,1.0,1.0,Counted,Weir
George River Escapement,2023,08/19,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2023,08/20,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2023,08/21,George River,Chinook,2.0,2.0,Counted,Weir
George River Escapement,2023,08/22,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2023,08/23,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2023,08/24,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2023,08/25,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2023,08/26,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2023,08/27,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2023,08/28,George River,Chinook,1.0,1.0,Counted,Weir
George River Escapement,2023,08/29,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2023,08/30,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2023,08/31,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2023,09/01,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2023,09/02,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2023,09/03,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2023,09/04,George River,Chinook,,,Counted,Weir
George River Escapement,2023,09/05,George River,Chinook,,,Counted,Weir
George River Escapement,2023,09/06,George River,Chinook,,,Counted,Weir
George River Escapement,2023,09/07,George River,Chinook,,,Counted,Weir
George River Escapement,2023,09/08,George River,Chinook,,,Counted,Weir
George River Escapement,2023,09/09,George River,Chinook,,,Counted,Weir
George River Escapement,2023,09/10,George River,Chinook,,,Counted,Weir
George River Escapement,2023,09/11,George River,Chinook,,,Counted,Weir
George River Escapement,2023,09/12,George River,Chinook,,,Counted,Weir
George River Escapement,2023,09/13,George River,Chinook,,,Counted,Weir
George River Escapement,2023,09/14,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2023,09/15,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2023,09/16,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2023,09/17,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2023,09/18,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2023,09/19,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2023,09/20,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2024,06/15,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2024,06/16,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2024,06/17,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2024,06/18,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2024,06/19,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2024,06/20,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2024,06/21,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2024,06/22,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2024,06/23,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2024,06/24,George River,Chinook,1.0,1.0,Counted,Weir
George River Escapement,2024,06/25,George River,Chinook,3.0,3.0,Counted,Weir
George River Escapement,2024,06/26,George River,Chinook,1.0,1.0,Counted,Weir
George River Escapement,2024,06/27,George River,Chinook,1.0,1.0,Counted,Weir
George River Escapement,2024,06/28,George River,Chinook,4.0,4.0,Counted,Weir
George River Escapement,2024,06/29,George River,Chinook,4.0,4.0,Counted,Weir
George River Escapement,2024,06/30,George River,Chinook,29.0,29.0,Counted,Weir
George River Escapement,2024,07/01,George River,Chinook,70.0,70.0,Counted,Weir
George River Escapement,2024,07/02,George River,Chinook,13.0,13.0,Counted,Weir
George River Escapement,2024,07/03,George River,Chinook,40.0,40.0,Counted,Weir
George River Escapement,2024,07/04,George River,Chinook,1.0,1.0,Counted,Weir
George River Escapement,2024,07/05,George River,Chinook,15.0,15.0,Counted,Weir
George River Escapement,2024,07/06,George River,Chinook,24.0,24.0,Counted,Weir
George River Escapement,2024,07/07,George River,Chinook,1.0,1.0,Counted,Weir
George River Escapement,2024,07/08,George River,Chinook,33.0,33.0,Counted,Weir
George River Escapement,2024,07/09,George River,Chinook,151.0,151.0,Counted,Weir
George River Escapement,2024,07/10,George River,Chinook,343.0,343.0,Counted,Weir
George River Escapement,2024,07/11,George River,Chinook,133.0,133.0,Estimated,Weir
George River Escapement,2024,07/12,George River,Chinook,46.0,46.0,Counted,Weir
George River Escapement,2024,07/13,George River,Chinook,126.0,126.0,Estimated,Weir
George River Escapement,2024,07/14,George River,Chinook,123.0,123.0,Estimated,Weir
George River Escapement,2024,07/15,George River,Chinook,116.0,116.0,Estimated,Weir
George River Escapement,2024,07/16,George River,Chinook,108.0,108.0,Estimated,Weir
George River Escapement,2024,07/17,George River,Chinook,99.0,99.0,Estimated,Weir
George River Escapement,2024,07/18,George River,Chinook,96.0,96.0,Estimated,Weir
George River Escapement,2024,07/19,George River,Chinook,84.0,84.0,Estimated,Weir
George River Escapement,2024,07/20,George River,Chinook,77.0,77.0,Estimated,Weir
George River Escapement,2024,07/21,George River,Chinook,71.0,71.0,Estimated,Weir
George River Escapement,2024,07/22,George River,Chinook,61.0,61.0,Estimated,Weir
George River Escapement,2024,07/23,George River,Chinook,82.0,82.0,Counted,Weir
George River Escapement,2024,07/24,George River,Chinook,115.0,115.0,Counted,Weir
George River Escapement,2024,07/25,George River,Chinook,57.0,57.0,Counted,Weir
George River Escapement,2024,07/26,George River,Chinook,36.0,36.0,Counted,Weir
George River Escapement,2024,07/27,George River,Chinook,30.0,30.0,Counted,Weir
George River Escapement,2024,07/28,George River,Chinook,22.0,22.0,Counted,Weir
George River Escapement,2024,07/29,George River,Chinook,39.0,39.0,Counted,Weir
George River Escapement,2024,07/30,George River,Chinook,33.0,33.0,Counted,Weir
George River Escapement,2024,07/31,George River,Chinook,16.0,16.0,Counted,Weir
George River Escapement,2024,08/01,George River,Chinook,6.0,6.0,Counted,Weir
George River Escapement,2024,08/02,George River,Chinook,4.0,4.0,Counted,Weir
George River Escapement,2024,08/03,George River,Chinook,11.0,11.0,Counted,Weir
George River Escapement,2024,08/04,George River,Chinook,8.0,8.0,Counted,Weir
George River Escapement,2024,08/05,George River,Chinook,12.0,12.0,Counted,Weir
George River Escapement,2024,08/06,George River,Chinook,10.0,10.0,Counted,Weir
George River Escapement,2024,08/07,George River,Chinook,12.0,12.0,Counted,Weir
George River Escapement,2024,08/08,George River,Chinook,4.0,4.0,Counted,Weir
George River Escapement,2024,08/09,George River,Chinook,6.0,6.0,Counted,Weir
George River Escapement,2024,08/10,George River,Chinook,3.0,3.0,Counted,Weir
George River Escapement,2024,08/11,George River,Chinook,3.0,3.0,Counted,Weir
George River Escapement,2024,08/12,George River,Chinook,3.0,3.0,Estimated,Weir
George River Escapement,2024,08/13,George River,Chinook,2.0,2.0,Estimated,Weir
George River Escapement,2024,08/14,George River,Chinook,2.0,2.0,Estimated,Weir
George River Escapement,2024,08/15,George River,Chinook,2.0,2.0,Estimated,Weir
George River Escapement,2024,08/16,George River,Chinook,2.0,2.0,Estimated,Weir
George River Escapement,2024,08/17,George River,Chinook,1.0,1.0,Estimated,Weir
George River Escapement,2024,08/18,George River,Chinook,1.0,1.0,Estimated,Weir
George River Escapement,2024,08/19,George River,Chinook,1.0,1.0,Estimated,Weir
George River Escapement,2024,08/20,George River,Chinook,1.0,1.0,Estimated,Weir
George River Escapement,2024,08/21,George River,Chinook,1.0,1.0,Estimated,Weir
George River Escapement,2024,08/22,George River,Chinook,1.0,1.0,Estimated,Weir
George River Escapement,2024,08/23,George River,Chinook,0.0,0.0,Estimated,Weir
George River Escapement,2024,08/24,George River,Chinook,0.0,0.0,Estimated,Weir
George River Escapement,2024,08/25,George River,Chinook,0.0,0.0,Estimated,Weir
George River Escapement,2024,08/26,George River,Chinook,0.0,0.0,Estimated,Weir
George River Escapement,2024,08/27,George River,Chinook,0.0,0.0,Estimated,Weir
George River Escapement,2024,08/28,George River,Chinook,0.0,0.0,Estimated,Weir
George River Escapement,2024,08/29,George River,Chinook,0.0,0.0,Estimated,Weir
George River Escapement,2024,08/30,George River,Chinook,0.0,0.0,Estimated,Weir
George River Escapement,2024,08/31,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2024,09/01,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2024,09/02,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2024,09/03,George River,Chinook,0.0,0.0,Counted,Weir
